BACKUP DE USUARIOS GENÉRICOS - 2025-09-17 09:43:10
================================================================================

Usuario: Usuario_3
ID BD: 229
Biométrico ID: 3
Estación: Iberia
Total registros: 58
  - 2025-09-04 10:39:16+00:00 | Iberia | Status: 15
  - 2025-09-04 19:50:53+00:00 | Iberia | Status: 15
  - 2025-09-04 22:55:27+00:00 | NQS8 | Status: 15
  - 2025-09-05 11:10:08+00:00 | NQS8 | Status: 15
  - 2025-09-05 18:36:10+00:00 | Iberia | Status: 15
  - 2025-09-06 02:55:30+00:00 | NQS8 | Status: 15
  - 2025-09-06 03:19:16+00:00 | Iberia | Status: 15
  - 2025-09-06 10:39:42+00:00 | Iberia | Status: 15
  - 2025-09-06 11:05:40+00:00 | NQS8 | Status: 15
  - 2025-09-06 18:07:14+00:00 | Iberia | Status: 15
  - 2025-09-07 02:55:54+00:00 | NQS8 | Status: 15
  - 2025-09-08 02:41:00+00:00 | Iberia | Status: 15
  - 2025-09-08 10:55:12+00:00 | NQS8 | Status: 15
  - 2025-09-08 11:29:01+00:00 | Iberia | Status: 15
  - 2025-09-08 19:08:12+00:00 | NQS8 | Status: 15
  - 2025-09-09 10:53:32+00:00 | NQS8 | Status: 15
  - 2025-09-09 18:28:50+00:00 | Iberia | Status: 15
  - 2025-09-10 03:10:39+00:00 | Iberia | Status: 15
  - 2025-09-10 18:29:02+00:00 | Iberia | Status: 15
  - 2025-09-10 18:55:50+00:00 | NQS8 | Status: 15
  - 2025-09-11 03:08:44+00:00 | NQS8 | Status: 15
  - 2025-09-11 03:17:08+00:00 | Iberia | Status: 15
  - 2025-09-11 11:41:28+00:00 | Iberia | Status: 15
  - 2025-09-11 11:52:58+00:00 | NQS8 | Status: 15
  - 2025-09-11 19:09:48+00:00 | NQS8 | Status: 15
  - 2025-09-12 11:37:53+00:00 | Iberia | Status: 15
  - 2025-09-13 02:54:06+00:00 | NQS8 | Status: 15
  - 2025-09-13 12:03:20+00:00 | NQS8 | Status: 15
  - 2025-09-14 02:57:23+00:00 | NQS8 | Status: 15
  - 2025-09-14 12:04:39+00:00 | NQS8 | Status: 15
  - 2025-09-15 11:54:13+00:00 | NQS8 | Status: 15
  - 2025-09-15 19:04:16+00:00 | NQS8 | Status: 15
  - 2025-09-16 11:56:38+00:00 | NQS8 | Status: 15
  - 2025-09-16 19:08:18+00:00 | NQS8 | Status: 15

----------------------------------------

Usuario: Usuario_8
ID BD: 234
Biométrico ID: 8
Estación: Iberia
Total registros: 93
  - 2024-12-10 10:47:26+00:00 | Iberia | Status: 15
  - 2024-12-11 09:44:36+00:00 | Iberia | Status: 15
  - 2024-12-11 18:55:58+00:00 | Iberia | Status: 15
  - 2024-12-13 02:06:54+00:00 | Iberia | Status: 15
  - 2024-12-13 10:50:10+00:00 | Iberia | Status: 15
  - 2024-12-19 10:18:40+00:00 | Iberia | Status: 15
  - 2024-12-19 19:02:24+00:00 | Iberia | Status: 15
  - 2024-12-21 02:06:34+00:00 | Iberia | Status: 15
  - 2024-12-21 11:03:12+00:00 | Iberia | Status: 15
  - 2024-12-23 18:14:58+00:00 | Iberia | Status: 15
  - 2024-12-24 02:41:25+00:00 | Iberia | Status: 15
  - 2024-12-24 10:16:12+00:00 | Iberia | Status: 15
  - 2024-12-25 10:18:58+00:00 | Iberia | Status: 15
  - 2024-12-25 19:00:18+00:00 | Iberia | Status: 15
  - 2024-12-26 22:16:10+00:00 | Iberia | Status: 15
  - 2024-12-27 10:55:44+00:00 | Iberia | Status: 15
  - 2024-12-28 02:04:44+00:00 | Iberia | Status: 15
  - 2024-12-29 17:57:05+00:00 | Iberia | Status: 15
  - 2024-12-30 18:14:00+00:00 | Iberia | Status: 15
  - 2024-12-31 10:00:26+00:00 | Iberia | Status: 15
  - 2024-12-31 18:54:22+00:00 | Iberia | Status: 15
  - 2025-01-01 10:15:14+00:00 | Iberia | Status: 15
  - 2025-01-02 10:17:39+00:00 | Iberia | Status: 15
  - 2025-01-03 10:09:16+00:00 | Iberia | Status: 15
  - 2025-01-03 22:39:43+00:00 | Iberia | Status: 15
  - 2025-01-04 18:42:34+00:00 | Iberia | Status: 15
  - 2025-01-05 02:35:03+00:00 | Iberia | Status: 15
  - 2025-01-05 17:46:22+00:00 | Iberia | Status: 15
  - 2025-01-07 02:06:19+00:00 | Iberia | Status: 15
  - 2025-01-07 11:21:09+00:00 | Iberia | Status: 15
  - 2025-01-08 02:08:24+00:00 | Iberia | Status: 15
  - 2025-01-09 17:46:38+00:00 | Iberia | Status: 15
  - 2025-01-10 02:21:12+00:00 | Iberia | Status: 15
  - 2025-01-10 18:07:41+00:00 | Iberia | Status: 15
  - 2025-08-09 19:03:52+00:00 | NQS8 | Status: 15
  - 2025-08-11 18:55:11+00:00 | NQS8 | Status: 15
  - 2025-08-13 02:55:53+00:00 | NQS8 | Status: 15
  - 2025-08-13 11:09:07+00:00 | NQS8 | Status: 15
  - 2025-08-14 02:56:59+00:00 | NQS8 | Status: 15
  - 2025-08-14 11:01:51+00:00 | NQS8 | Status: 15
  - 2025-08-15 19:24:57+00:00 | NQS8 | Status: 15
  - 2025-08-16 10:59:58+00:00 | NQS8 | Status: 15
  - 2025-08-16 23:04:20+00:00 | NQS8 | Status: 15
  - 2025-08-17 11:00:29+00:00 | NQS8 | Status: 15
  - 2025-08-19 23:00:07+00:00 | NQS8 | Status: 15
  - 2025-08-20 11:02:17+00:00 | NQS8 | Status: 15
  - 2025-08-22 11:02:02+00:00 | NQS8 | Status: 15
  - 2025-08-22 23:11:47+00:00 | NQS8 | Status: 15
  - 2025-08-23 11:03:49+00:00 | NQS8 | Status: 15
  - 2025-08-24 10:58:41+00:00 | NQS8 | Status: 15
  - 2025-08-24 22:59:30+00:00 | NQS8 | Status: 15
  - 2025-08-25 18:56:36+00:00 | NQS8 | Status: 15
  - 2025-08-25 19:29:16+00:00 | Iberia | Status: 15
  - 2025-08-26 10:49:26+00:00 | Iberia | Status: 15
  - 2025-08-26 18:57:37+00:00 | NQS8 | Status: 15
  - 2025-08-26 19:39:32+00:00 | Iberia | Status: 15
  - 2025-08-27 03:21:13+00:00 | NQS8 | Status: 15
  - 2025-08-27 18:21:59+00:00 | Iberia | Status: 15
  - 2025-08-27 19:01:05+00:00 | NQS8 | Status: 15
  - 2025-08-28 03:00:12+00:00 | NQS8 | Status: 15
  - 2025-08-28 18:49:26+00:00 | Iberia | Status: 15
  - 2025-08-29 03:06:47+00:00 | Iberia | Status: 15
  - 2025-08-29 10:23:10+00:00 | Iberia | Status: 15
  - 2025-08-30 22:41:12+00:00 | Iberia | Status: 15
  - 2025-09-01 03:00:16+00:00 | Iberia | Status: 15
  - 2025-09-01 11:45:15+00:00 | Iberia | Status: 15
  - 2025-09-01 19:00:52+00:00 | NQS8 | Status: 15
  - 2025-09-02 18:54:24+00:00 | Iberia | Status: 15
  - 2025-09-02 19:01:02+00:00 | NQS8 | Status: 15
  - 2025-09-03 03:02:41+00:00 | NQS8 | Status: 15
  - 2025-09-03 18:28:02+00:00 | Iberia | Status: 15
  - 2025-09-03 18:58:45+00:00 | NQS8 | Status: 15
  - 2025-09-04 03:15:24+00:00 | NQS8 | Status: 15
  - 2025-09-04 03:19:15+00:00 | Iberia | Status: 15
  - 2025-09-04 18:57:24+00:00 | Iberia | Status: 15
  - 2025-09-04 19:00:08+00:00 | NQS8 | Status: 15
  - 2025-09-05 03:20:46+00:00 | Iberia | Status: 15
  - 2025-09-05 10:28:32+00:00 | Iberia | Status: 15
  - 2025-09-05 19:37:48+00:00 | Iberia | Status: 15
  - 2025-09-06 10:41:46+00:00 | Iberia | Status: 15
  - 2025-09-06 19:18:16+00:00 | Iberia | Status: 15
  - 2025-09-07 10:54:02+00:00 | Iberia | Status: 15
  - 2025-09-07 19:33:38+00:00 | Iberia | Status: 15
  - 2025-09-08 11:22:18+00:00 | Iberia | Status: 15
  - 2025-09-08 19:10:05+00:00 | Iberia | Status: 15
  - 2025-09-10 02:41:32+00:00 | Iberia | Status: 15
  - 2025-09-10 12:51:50+00:00 | Iberia | Status: 15
  - 2025-09-10 18:57:21+00:00 | NQS8 | Status: 15
  - 2025-09-11 03:15:30+00:00 | NQS8 | Status: 15
  - 2025-09-11 18:28:10+00:00 | Iberia | Status: 15
  - 2025-09-11 18:56:11+00:00 | NQS8 | Status: 15
  - 2025-09-12 03:23:24+00:00 | NQS8 | Status: 15
  - 2025-09-12 18:37:10+00:00 | Iberia | Status: 15

----------------------------------------

Usuario: Usuario_10
ID BD: 236
Biométrico ID: 10
Estación: Iberia
Total registros: 16
  - 2025-09-06 18:49:31+00:00 | Iberia | Status: 15
  - 2025-09-07 03:03:39+00:00 | Iberia | Status: 15
  - 2025-09-07 18:49:55+00:00 | Iberia | Status: 15
  - 2025-09-08 03:02:26+00:00 | Iberia | Status: 15
  - 2025-09-08 10:55:35+00:00 | Iberia | Status: 15
  - 2025-09-08 19:09:49+00:00 | Iberia | Status: 15
  - 2025-09-09 10:47:19+00:00 | Iberia | Status: 15
  - 2025-09-09 19:13:23+00:00 | Iberia | Status: 15
  - 2025-09-10 11:54:58+00:00 | Iberia | Status: 15
  - 2025-09-12 02:45:52+00:00 | Iberia | Status: 15
  - 2025-09-12 12:23:31+00:00 | Iberia | Status: 15
  - 2025-09-13 18:47:35+00:00 | Iberia | Status: 15
  - 2025-09-14 03:07:37+00:00 | Iberia | Status: 15
  - 2025-09-14 19:01:02+00:00 | Iberia | Status: 15
  - 2025-09-15 03:00:51+00:00 | Iberia | Status: 15
  - 2025-09-15 12:04:26+00:00 | Iberia | Status: 15

----------------------------------------

